location_name,year,trial_code,block,row,column,line_name,check,new,heading_dap,height_cm,fhb_severity,don_kernel,don_hull,don_rachis,hull_mass,kernel_mass,hull_don_proportion,hull_kernel_don
Crookston FHB,2020,oreidiv_2020_cfhb,6,7,9,10WA-118.D,trt,1,49,63,23,1.2,4.4,2.6,1,8.6,0.298913043,3.666666667
Crookston FHB,2020,oreidiv_2020_cfhb,6,7,10,DH140450,trt,1,55,63,37,12.8,35.8,55.8,1.8,3.8,0.569862045,2.796875
Crookston FHB,2020,oreidiv_2020_cfhb,6,7,11,MTV-COLOR-84,trt,1,56,85,11.5,4.4,38.2,37.4,2.8,17.1,0.587047201,8.681818182
Crookston FHB,2020,oreidiv_2020_cfhb,6,7,12,DH160783,trt,1,70,62,NA,5.6,21.5,29.6,1.2,1.7,0.730464326,3.839285714
Crookston FHB,2020,oreidiv_2020_cfhb,6,7,13,CIHO14362,trt,1,48,64,NA,5,17.4,27,2.6,8.9,0.504123022,3.48
Crookston FHB,2020,oreidiv_2020_cfhb,6,7,14,DH140429,trt,1,51,69,13.5,0.22,3.1,3.2,1.4,7.6,0.721889554,14.09090909
Crookston FHB,2020,oreidiv_2020_cfhb,7,7,15,DH160827,trt,1,55,40,22.5,24.1,68.4,99.6,3,7.5,0.531675087,2.838174274
Crookston FHB,2020,oreidiv_2020_cfhb,7,7,16,HB16339,trt,1,62,66,NA,2.3,21.9,8.6,2.1,12.8,0.609704362,9.52173913
Crookston FHB,2020,oreidiv_2020_cfhb,7,7,17,DH140452,trt,1,51,52,19,6.5,27,32,3.3,11.3,0.548139034,4.153846154
Crookston FHB,2020,oreidiv_2020_cfhb,7,7,18,DH140338,trt,1,47,64,37.5,9.8,39.2,52.3,2.2,6.3,0.582781457,4
Crookston FHB,2020,oreidiv_2020_cfhb,7,7,19,TRANSIT,trt,1,54,75,21.5,2.7,18.3,11.7,2.4,7.1,0.696148359,6.777777778
Crookston FHB,2020,oreidiv_2020_cfhb,7,7,20,DH160810,trt,1,49,70,15,1.4,15.6,20.3,3,13.6,0.710814095,11.14285714
Crookston FHB,2020,oreidiv_2020_cfhb,7,7,21,LACEY,chk,0,48,76,8.5,7.1,NA,20.4,NA,22.7,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,7,22,DH160816,trt,1,49,42,22.5,11.3,23.7,35.8,2.6,5,0.521672875,2.097345133
Crookston FHB,2020,oreidiv_2020_cfhb,8,7,23,10WA-118.9,trt,1,50,55,18,0.74,1.9,2.6,2.2,11.1,0.337259964,2.567567568
Crookston FHB,2020,oreidiv_2020_cfhb,8,7,24,MTV-COLOR-98,trt,1,58,60,18.5,3,9.9,10.2,2.3,12.6,0.375928678,3.3
Crookston FHB,2020,oreidiv_2020_cfhb,8,7,25,X07G26-T35,trt,1,54,67,28.5,3.6,23.3,21.6,1.7,10.6,0.509322361,6.472222222
Crookston FHB,2020,oreidiv_2020_cfhb,8,7,26,15WA-106.21,trt,1,53,64,15,1.8,18.6,12.4,1.3,11.8,0.532364597,10.33333333
Crookston FHB,2020,oreidiv_2020_cfhb,8,7,27,DH160815,trt,1,49,56,15,1.4,10.7,27.7,3.2,12.8,0.656441718,7.642857143
Crookston FHB,2020,oreidiv_2020_cfhb,8,7,28,10WA-109.21,trt,1,50,56,17.5,2.3,8.4,10.4,2,13.2,0.356234097,3.652173913
Crookston FHB,2020,oreidiv_2020_cfhb,8,8,28,HINDU_KUSCH|CIHO11796,trt,1,51,63,NA,1.5,3.7,5.2,0.6,8.7,0.145383104,2.466666667
Crookston FHB,2020,oreidiv_2020_cfhb,8,8,27,AKASHINRIKI,trt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,8,26,DH132841,trt,1,53,71,14.5,1.5,4.6,4.2,2.8,9.6,0.472140762,3.066666667
Crookston FHB,2020,oreidiv_2020_cfhb,8,8,25,VIOLACEUM,trt,1,45,59,NA,0.39,1.5,1.9,2.5,11.3,0.459727841,3.846153846
Crookston FHB,2020,oreidiv_2020_cfhb,8,8,24,DH160806,trt,1,60,41,12.5,1.1,10.6,12.6,1.9,7.9,0.69857787,9.636363636
Crookston FHB,2020,oreidiv_2020_cfhb,8,8,23,DH140078,trt,1,63,59,13.5,1.3,7.5,3.7,2,9.1,0.559075662,5.769230769
Crookston FHB,2020,oreidiv_2020_cfhb,8,8,22,12WA-106.2,trt,1,50,59,23,NA,0.75,0.83,1.8,12,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,8,21,HUNNAN2,trt,1,56,74,14,1.9,10,6.6,3.3,6.5,0.727673649,5.263157895
Crookston FHB,2020,oreidiv_2020_cfhb,7,8,20,DH160793,trt,1,41,48,NA,0.97,1.9,3.2,2.8,9,0.378647687,1.958762887
Crookston FHB,2020,oreidiv_2020_cfhb,7,8,19,DH160801,trt,1,49,56,NA,0.21,2,2.3,3.4,14.5,0.690705942,9.523809524
Crookston FHB,2020,oreidiv_2020_cfhb,7,8,18,STANDER,chk,0,51,63,14,5.5,NA,9.7,NA,4,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,8,17,SUMIRE_MOCHI,trt,1,44,60,NA,0.29,1.8,3.7,1.7,11.4,0.480678605,6.206896552
Crookston FHB,2020,oreidiv_2020_cfhb,7,8,16,TIBET_VIOLET,trt,1,45,71,NA,0.29,1.3,3.3,1.7,12,0.388400703,4.482758621
Crookston FHB,2020,oreidiv_2020_cfhb,7,8,15,SETANA_HADAKA,trt,1,46,70,23,0.89,10.7,9.5,2.6,12.4,0.71597694,12.02247191
Crookston FHB,2020,oreidiv_2020_cfhb,6,8,14,FULL_PINT,chk,0,59,53,13,1,NA,2.1,NA,9.3,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,8,13,PI151807,trt,1,53,68,NA,0.9,4,3.9,2.6,17,0.404669261,4.444444444
Crookston FHB,2020,oreidiv_2020_cfhb,6,8,12,MC0181-11,trt,1,54,55,8.5,NA,1.1,0.52,0.3,10.8,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,8,11,DH140516,trt,1,51,57,16,0.05,0.71,1.4,0.2,7,0.288617886,14.2
Crookston FHB,2020,oreidiv_2020_cfhb,6,8,10,FULL_PINT,chk,0,59,52,8.5,1.1,NA,2.9,NA,4,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,8,9,PI95398,trt,1,41,57,NA,NA,0.42,2.3,0.3,7.7,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,8,8,10WA-127.10,trt,1,49,64,NA,0.06,0.3,0.55,0.4,8.8,0.185185185,5
Crookston FHB,2020,oreidiv_2020_cfhb,5,8,7,BB28,trt,1,46,57,NA,0.05,1.7,2.1,0.3,10.3,0.497560976,34
Crookston FHB,2020,oreidiv_2020_cfhb,5,8,6,ROBUST,chk,0,50,66,9.5,1.2,NA,5.2,NA,20.2,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,8,5,PI316835,trt,1,49,78,NA,0.42,3.2,3.1,1.1,13,0.391982183,7.619047619
Crookston FHB,2020,oreidiv_2020_cfhb,5,8,4,COLOR-F4-SSD-151,trt,1,50,62,20.5,0.96,7.4,9.2,1.4,4.7,0.696611081,7.708333333
Crookston FHB,2020,oreidiv_2020_cfhb,5,8,3,CHINA_HUAN_YEN,trt,1,45,66,NA,0.34,3.1,6.7,2,12.9,0.585679199,9.117647059
Crookston FHB,2020,oreidiv_2020_cfhb,5,8,2,CIHO4182,trt,1,49,58,21,3,7.7,13.5,1.8,6.6,0.411764706,2.566666667
Crookston FHB,2020,oreidiv_2020_cfhb,5,8,1,2MS14_5315-017,trt,1,51,47,10.5,0.42,3.5,1.4,1.9,10.9,0.592269327,8.333333333
Crookston FHB,2020,oreidiv_2020_cfhb,5,9,1,PI28624,trt,1,50,NA,NA,NA,0.1,0.05,1.1,7.6,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,9,2,DH160409,trt,1,46,NA,NA,0.77,2.8,4.2,1.5,5.1,0.516795866,3.636363636
Crookston FHB,2020,oreidiv_2020_cfhb,5,9,3,PI190709,trt,1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,9,4,DH160764,trt,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,9,5,HB16338,trt,1,54,46,11.5,0.21,2.7,2.9,1.3,11.3,0.59663437,12.85714286
Crookston FHB,2020,oreidiv_2020_cfhb,5,9,6,COLOR-F4-SSD-002,trt,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,9,7,STANDER,chk,0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,9,8,DH132758,trt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,9,9,DH140276,trt,1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,9,10,10WA-106.19,trt,1,54,NA,NA,NA,0.08,0.48,0.8,6.3,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,9,11,DH140285,trt,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,9,12,2MS14_5343-024,trt,1,51,NA,NA,NA,0.14,0.4,0.8,5.3,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,9,13,DH161444,trt,1,46,NA,NA,NA,0.19,0.12,1.4,6.7,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,9,14,DH160812,trt,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,9,15,DH140031,trt,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,9,16,DH132842,trt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,9,17,MC0181-31,trt,1,58,NA,NA,0.52,1.3,1.5,1.2,7.9,0.275229358,2.5
Crookston FHB,2020,oreidiv_2020_cfhb,7,9,18,10WA-118.13,trt,1,49,NA,NA,0.55,0.14,0.14,1,2.4,0.095890411,0.254545455
Crookston FHB,2020,oreidiv_2020_cfhb,7,9,19,DH160803,trt,1,51,NA,NA,0.71,0.39,0.35,NA,NA,NA,0.549295775
Crookston FHB,2020,oreidiv_2020_cfhb,7,9,20,PI281852,trt,1,48,NA,NA,0.11,0.16,0.14,1.3,2.6,0.421052632,1.454545455
Crookston FHB,2020,oreidiv_2020_cfhb,7,9,21,DH160818,trt,1,43,NA,NA,3.4,0.46,0.25,1.9,4.1,0.058998245,0.135294118
Crookston FHB,2020,oreidiv_2020_cfhb,8,9,22,LACEY,chk,0,48,NA,NA,NA,NA,0.17,NA,11.6,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,9,23,10WA-107.2,trt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,9,24,DH140180,trt,1,49,NA,NA,0.11,0.14,0.61,0.6,2,0.276315789,1.272727273
Crookston FHB,2020,oreidiv_2020_cfhb,8,9,25,STANDER,chk,0,51,NA,NA,0.42,NA,3,NA,13.1,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,9,26,YONEZAWA_MOCHI,trt,1,47,NA,NA,0.61,0.13,0.05,1.6,1.7,0.167068273,0.213114754
Crookston FHB,2020,oreidiv_2020_cfhb,8,9,27,10WA-107.9,trt,1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,9,28,DH140284,trt,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,10,28,MTV-COLOR-56,trt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,10,27,DH160792,trt,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,10,26,DH160796,trt,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,10,25,UC1319,trt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,10,24,15WA-106.2,trt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,10,23,PI156658,trt,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,10,22,DH160779,trt,1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,10,21,CDC_CLEAR,chk,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,10,20,PI330524,trt,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,10,19,DH160813,trt,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,10,18,FULL_PINT,chk,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,10,17,AKANE_HADAKA,trt,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,10,16,X07G31-T120,trt,1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,10,15,JAPA_KITAGAWA,trt,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,10,14,15WA-118.33,trt,1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,10,13,DH140419,trt,1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,10,12,10WA-109.2,trt,1,58,NA,NA,NA,0.04,0.19,1.4,7.5,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,10,11,DANGOMUGI,trt,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,10,10,10WA-127.5,trt,1,49,NA,NA,0.44,0.26,0.55,0.8,4.5,0.095063985,0.590909091
Crookston FHB,2020,oreidiv_2020_cfhb,6,10,9,10WA-121.7,trt,1,51,NA,NA,NA,0.39,0.09,0.9,6,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,10,8,PI356474,trt,1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,10,7,ROBUST,chk,0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,10,6,STANDER,chk,0,54,NA,NA,0.8,NA,10.3,NA,18,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,10,5,DH160822,trt,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,10,4,QUEST,chk,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,10,3,TAMALPAIS,trt,1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,10,2,MTV-COLOR-97,trt,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,5,10,1,PI382486,trt,1,48,NA,NA,0.17,0.57,0.93,0.7,6.3,0.271428571,3.352941176
St. Paul FHB,2020,oreidiv_2020_sfhb,1,1,1,10WA-107.9,trt,1,53,67.31,23.5,6.5,18.8,22.1,1.7,8.3,0.372017227,2.892307692
St. Paul FHB,2020,oreidiv_2020_sfhb,1,1,2,SUMIRE_MOCHI,trt,1,45,61.2775,19.5,3.4,3.8,3.8,1.1,9.5,0.114583333,1.117647059
St. Paul FHB,2020,oreidiv_2020_sfhb,1,1,3,PI270666,trt,1,60,64.77,33.5,7.5,15.4,13.1,4.3,9.9,0.471417384,2.053333333
St. Paul FHB,2020,oreidiv_2020_sfhb,1,1,4,DH160779,trt,1,57,56.1975,21.5,3.6,3.7,6.8,2,3.7,0.357142857,1.027777778
St. Paul FHB,2020,oreidiv_2020_sfhb,1,1,5,QUEST,chk,0,54,69.215,13,5.6,NA,18.9,NA,27.4,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,1,1,6,PI331861,trt,1,53,71.12,21.5,10.9,17.1,31.6,1.7,9.3,0.222861086,1.568807339
St. Paul FHB,2020,oreidiv_2020_sfhb,2,1,7,10WA-118.D,trt,1,49,66.675,17.5,14.4,9.6,12.4,1.7,9.9,0.102719033,0.666666667
St. Paul FHB,2020,oreidiv_2020_sfhb,2,1,8,DH160819,trt,1,51,35.2425,63.5,3.7,1.8,0.94,1.3,3.2,0.165021157,0.486486486
St. Paul FHB,2020,oreidiv_2020_sfhb,2,1,9,DH160806,trt,1,54,55.245,67.5,5.5,9.3,16.5,2.6,5.6,0.43979629,1.690909091
St. Paul FHB,2020,oreidiv_2020_sfhb,2,1,10,PI328974,trt,1,60,73.025,36.5,47.3,38.8,20.3,2.4,4.1,0.324403414,0.820295983
St. Paul FHB,2020,oreidiv_2020_sfhb,2,1,11,DH160824,trt,1,47,44.1325,23,7.1,4.1,2.8,2.4,6,0.187643021,0.577464789
St. Paul FHB,2020,oreidiv_2020_sfhb,2,1,12,10WA-118.9,trt,1,50,66.675,21.5,23.3,15.9,19.3,NA,NA,NA,0.682403433
St. Paul FHB,2020,oreidiv_2020_sfhb,3,1,13,DH160792,trt,1,44,41.91,44.5,1.1,1.3,1.3,2.2,9.5,0.214876033,1.181818182
St. Paul FHB,2020,oreidiv_2020_sfhb,3,1,14,PI28624,trt,1,50,69.215,14,8.8,16.6,23.7,0.9,6.2,0.214964029,1.886363636
St. Paul FHB,2020,oreidiv_2020_sfhb,3,1,15,CI13453,trt,1,46,67.945,37,8.2,9.7,23.4,3.8,16.7,0.212082854,1.182926829
St. Paul FHB,2020,oreidiv_2020_sfhb,3,1,16,DH160767,trt,1,55,62.23,56,5.7,9.5,7.4,3.8,8.9,0.415754923,1.666666667
St. Paul FHB,2020,oreidiv_2020_sfhb,3,1,17,DH140124,trt,1,55,62.23,48,18.3,8,24.6,3.1,4.9,0.216650651,0.43715847
St. Paul FHB,2020,oreidiv_2020_sfhb,3,1,18,FULL_PINT,chk,0,57,60.96,29.5,14.3,NA,20.6,NA,15.3,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,4,1,19,DH140452,trt,1,50,59.055,24,16.1,15.8,11.1,NA,NA,NA,0.98136646
St. Paul FHB,2020,oreidiv_2020_sfhb,4,1,20,DH140426,trt,1,58,64.135,51.5,4.8,7.5,8.8,1.4,3.4,0.391498881,1.5625
St. Paul FHB,2020,oreidiv_2020_sfhb,4,1,21,MTV-COLOR-98,trt,1,55,72.39,20,5.6,11,11.8,3.1,16.1,0.274424594,1.964285714
St. Paul FHB,2020,oreidiv_2020_sfhb,4,1,22,TUXSKY_NAHY,trt,1,59,73.025,45,5,12.5,31.5,2.6,9.2,0.414012739,2.5
St. Paul FHB,2020,oreidiv_2020_sfhb,4,1,23,DH140338,trt,1,50,70.485,41.5,34.9,25.8,44.8,1.8,5.6,0.191996031,0.739255014
St. Paul FHB,2020,oreidiv_2020_sfhb,4,1,24,DH160809,trt,1,43,36.83,17.5,NA,NA,NA,NA,NA,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,4,2,24,TIBET_VIOLET,trt,1,43,59.69,24,3.7,1.8,5.1,1.6,12.7,0.05775015,0.486486486
St. Paul FHB,2020,oreidiv_2020_sfhb,4,2,23,QUEST,chk,0,52,74.295,12,12.9,NA,52.9,NA,37.8,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,4,2,22,FULL_PINT,chk,0,61,57.15,31.5,1.3,NA,2.4,NA,NA,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,4,2,21,MTV-COLOR-84,trt,1,57,82.55,27,10.8,29.6,25,6.9,22.8,0.453383058,2.740740741
St. Paul FHB,2020,oreidiv_2020_sfhb,4,2,20,LACEY,chk,0,49,63.5,20.5,7.6,NA,23.2,NA,41.5,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,4,2,19,MTV-COLOR-56,trt,1,64,62.23,NA,4.7,6,10.7,0.8,2.5,0.290030211,1.276595745
St. Paul FHB,2020,oreidiv_2020_sfhb,3,2,18,5-36-OCOLOR,trt,1,50,78.74,38.5,6.2,10.3,20.7,4.1,20.8,0.24668497,1.661290323
St. Paul FHB,2020,oreidiv_2020_sfhb,3,2,17,DH160821,trt,1,48,31.115,35,3.6,3.6,5.6,2,6.1,0.24691358,1
St. Paul FHB,2020,oreidiv_2020_sfhb,3,2,16,PURPLE_PRINCE,trt,1,59,73.025,38.5,13.7,18.9,7.5,1.4,3.3,0.369192131,1.379562044
St. Paul FHB,2020,oreidiv_2020_sfhb,3,2,15,DH160818,trt,1,42,39.37,44,3.5,3.4,0.89,2.2,8.3,0.204763208,0.971428571
St. Paul FHB,2020,oreidiv_2020_sfhb,3,2,14,DH160797,trt,1,47,48.26,31,10.2,19,55.5,2.7,9.2,0.35345184,1.862745098
St. Paul FHB,2020,oreidiv_2020_sfhb,3,2,13,MTV-COLOR-92,trt,1,50,66.04,49.5,7.9,16.8,26.6,1.9,9.2,0.305162524,2.126582278
St. Paul FHB,2020,oreidiv_2020_sfhb,2,2,12,DH133915,trt,1,51,33.655,33,8.3,12.1,21.9,NA,6.6,NA,1.457831325
St. Paul FHB,2020,oreidiv_2020_sfhb,2,2,11,DH133385,trt,1,68,71.12,13.5,5.4,3.9,5.6,1.2,1.4,0.382352941,0.722222222
St. Paul FHB,2020,oreidiv_2020_sfhb,2,2,10,DH132756,trt,1,63,67.31,43.5,2.7,5.6,3.7,NA,NA,NA,2.074074074
St. Paul FHB,2020,oreidiv_2020_sfhb,2,2,9,10WA-107.2,trt,1,63,69.215,47,0.71,2.4,1.5,1.3,6.7,0.396089882,3.38028169
St. Paul FHB,2020,oreidiv_2020_sfhb,2,2,8,10.0691,trt,1,61,61.595,53,1.4,5.3,2.4,3,11.7,0.492565056,3.785714286
St. Paul FHB,2020,oreidiv_2020_sfhb,2,2,7,PI60689,trt,1,54,61.595,56,30.5,38.6,60.3,1.8,9.5,0.19341369,1.26557377
St. Paul FHB,2020,oreidiv_2020_sfhb,1,2,6,COLOR-F4-SSD-034,trt,1,45,68.58,15.5,10.2,19.7,19.6,1.7,11.5,0.222096956,1.931372549
St. Paul FHB,2020,oreidiv_2020_sfhb,1,2,5,HB15334,trt,1,59,66.04,30,9,29,23.3,0.6,6.9,0.218867925,3.222222222
St. Paul FHB,2020,oreidiv_2020_sfhb,1,2,4,09WA-265.12,trt,1,58,66.675,31.5,31.2,55.1,21.8,0.9,7.3,0.178799351,1.766025641
St. Paul FHB,2020,oreidiv_2020_sfhb,1,2,3,DH140641,trt,1,60,66.675,34,2.2,7.6,3.7,0.7,6.7,0.265204387,3.454545455
St. Paul FHB,2020,oreidiv_2020_sfhb,1,2,2,DH160409,trt,1,55,38.1,42.5,20.3,14.3,20.4,2.2,4.5,0.256168064,0.704433498
St. Paul FHB,2020,oreidiv_2020_sfhb,1,2,1,DH132842,trt,1,63,77.47,19,6,3.6,3.2,2.8,3.3,0.337349398,0.6
St. Paul FHB,2020,oreidiv_2020_sfhb,1,3,1,DH160783,trt,1,65,56.515,18.5,1,1.6,0.27,2.8,4.3,0.510250569,1.6
St. Paul FHB,2020,oreidiv_2020_sfhb,1,3,2,X07G31-T120,trt,1,56,78.105,31,11.2,54.7,27.3,1,7.1,0.40753986,4.883928571
St. Paul FHB,2020,oreidiv_2020_sfhb,1,3,3,CDC_CLEAR,chk,0,59,71.755,29,11.1,24.3,22,1,5.1,0.300333704,2.189189189
St. Paul FHB,2020,oreidiv_2020_sfhb,1,3,4,COLOR-F4-SSD-151,trt,1,55,62.23,23,6,7.1,8.9,4.6,9.9,0.354768629,1.183333333
St. Paul FHB,2020,oreidiv_2020_sfhb,1,3,5,DH140285,trt,1,53,66.675,43,6.8,12,9.4,1.1,2.7,0.418250951,1.764705882
St. Paul FHB,2020,oreidiv_2020_sfhb,1,3,6,KAGAWA-HADAKA1,trt,1,48,56.515,24,27.7,5.4,1.6,0.1,0.3,0.061016949,0.194945848
St. Paul FHB,2020,oreidiv_2020_sfhb,2,3,7,10WA-129.7,trt,1,59,71.755,27.5,9.7,35.8,33.8,3.2,17.7,0.400209607,3.690721649
St. Paul FHB,2020,oreidiv_2020_sfhb,2,3,8,PI294734,trt,1,50,93.345,18.5,5.6,9.5,23.6,1,11.2,0.131542509,1.696428571
St. Paul FHB,2020,oreidiv_2020_sfhb,2,3,9,10WA-130.4,trt,1,51,72.39,17,17.1,26.5,31.8,5.6,26,0.250252951,1.549707602
St. Paul FHB,2020,oreidiv_2020_sfhb,2,3,10,UC1321,trt,1,56,57.15,27,16.1,33,39.2,3.3,12.2,0.356674964,2.049689441
St. Paul FHB,2020,oreidiv_2020_sfhb,2,3,11,KUROSHIO_HADAKA,trt,1,42,26.035,39.5,0.21,0.27,0.15,0.8,2.7,0.275862069,1.285714286
St. Paul FHB,2020,oreidiv_2020_sfhb,2,3,12,PI573802,trt,1,44,50.165,50.5,6.3,5.3,6,1.9,10.3,0.134338314,0.841269841
St. Paul FHB,2020,oreidiv_2020_sfhb,3,3,13,CDC_CLEAR,chk,0,61,69.215,36.5,4.1,16.7,8.8,1.2,8.9,0.354502034,4.073170732
St. Paul FHB,2020,oreidiv_2020_sfhb,3,3,14,DH140176,trt,1,62,56.515,34,0.11,1.4,2.9,0.2,0.9,0.73878628,12.72727273
St. Paul FHB,2020,oreidiv_2020_sfhb,3,3,15,PI316815,trt,1,47,80.01,82.5,8.3,7.5,14.3,5.4,35.2,0.121745927,0.903614458
St. Paul FHB,2020,oreidiv_2020_sfhb,3,3,16,CI3202,trt,1,56,68.58,29.5,6,14,15.8,3.7,6.3,0.578125,2.333333333
St. Paul FHB,2020,oreidiv_2020_sfhb,3,3,17,WHITE_QUEEN,trt,1,52,78.74,19,6.6,14.5,16,1.4,5.8,0.346534653,2.196969697
St. Paul FHB,2020,oreidiv_2020_sfhb,3,3,18,DH160814,trt,1,45,36.83,26,30,10.2,2.9,0.4,1.4,0.088541667,0.34
St. Paul FHB,2020,oreidiv_2020_sfhb,4,3,19,FULL_PINT,chk,0,58,62.23,25.5,2,NA,2.6,NA,12.4,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,4,3,20,DH160798,trt,1,43,45.085,13.5,3.6,2.4,2.3,1.2,7.6,0.095238095,0.666666667
St. Paul FHB,2020,oreidiv_2020_sfhb,4,3,21,DH160790,trt,1,52,59.69,30,15.5,18.9,20.4,8.6,21.6,0.326818675,1.219354839
St. Paul FHB,2020,oreidiv_2020_sfhb,4,3,22,DH160803,trt,1,51,62.865,13,NA,NA,NA,NA,NA,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,4,3,23,DH160822,trt,1,45,44.45,35,4.1,4.6,3.4,1.6,6.6,0.213829169,1.12195122
